sp,seed_source,id,trt,block,seedling,date_1,month_1,ht_1,rcd_1,notes_1,date_2,month_2,ht_2,rcd_2,root_2,shoot_2,rootshoot_2,notes_2,date_3,month_3,ht_3,rcd_3,root_3,shoot_3,rootshoot_3,mdwp_3,pdwp_3,notes_3,date_4,month_4,ht_4,rcd_4,root_4,shoot_4,rootshoot_4,mdwp_4,pdwp_4,100mdwp_4,100pdwp_4,notes_4,date_5,month_5,ht_5,rcd_5,notes_5
laoc,cda,26,c,2,13,5/15/2022,May,36.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.8,5.35,
laoc,cda,27,c,2,14,5/15/2022,May,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.5,6.36,
laoc,cda,28,c,2,15,5/15/2022,May,37.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.8,6.63,
laoc,cda,x,c,2,16,5/15/2022,May,41.6,3,,6/24/2022,June,46.3,4,8.545,10.638,0.803252491,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,29,c,3,1,5/15/2022,May,37.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.6,5.59,
laoc,cda,30,c,3,2,5/15/2022,May,31.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,43,5.96,
laoc,cda,31,c,3,3,5/15/2022,May,38.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.5,5.92,
laoc,cda,32,c,3,4,5/15/2022,May,34.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.1,4.9,
laoc,cda,33,c,3,5,5/15/2022,May,28.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44,5.15,
laoc,cda,34,c,3,6,5/15/2022,May,30.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,40.6,3.97,
laoc,cda,35,c,3,7,5/15/2022,May,33.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,40.9,4.76,
laoc,cda,36,c,3,8,5/15/2022,May,37.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.5,4.77,
laoc,cda,x,c,3,9,5/15/2022,May,30.2,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,42.8,4.75,12.81,11.212,1.142525865,-1.6,-0.75,,-0.75,,12/12/2022,December,x,x,
laoc,cda,x,c,3,10,5/15/2022,May,39.8,4,,,,,,,,,,8/22/2022,Aug/Sept,48.6,4.63,10.614,12.877,0.824260309,-1.08,-0.94,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,37,c,3,11,5/15/2022,May,24.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52,4.5,
laoc,cda,38,c,3,12,5/15/2022,May,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42,4.83,
laoc,cda,39,c,3,13,5/15/2022,May,34.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51,4.98,
laoc,cda,40,c,3,14,5/15/2022,May,34.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.7,5.06,
laoc,cda,41,c,3,15,5/15/2022,May,39.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.5,5.23,
laoc,cda,42,c,3,16,5/15/2022,May,27,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,40.1,4.6,
laoc,cda,43,c,4,1,5/15/2022,May,40.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.5,5.3,
laoc,cda,44,c,4,2,5/15/2022,May,36,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,38.3,5.52,
laoc,cda,45,c,4,3,5/15/2022,May,26.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,30,5.3,
laoc,cda,46,c,4,4,5/15/2022,May,28.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45,5.52,
laoc,cda,x,c,4,5,5/15/2022,May,27.3,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,54.8,4.55,12.786,11.574,1.10471747,-1.39,-0.73,,-0.8,,12/12/2022,December,x,x,
laoc,cda,47,c,4,6,5/15/2022,May,45.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.5,4.78,
laoc,cda,48,c,4,7,5/15/2022,May,40.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.9,4.65,
laoc,cda,49,c,4,8,5/15/2022,May,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.4,4.94,
laoc,cda,50,c,4,9,5/15/2022,May,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.5,6.22,
laoc,cda,x,c,4,10,5/15/2022,May,37.3,3,,,,,,,,,,8/22/2022,Aug/Sept,71.5,5.95,13.653,16.39,0.833007932,-1.74,-0.97,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,51,c,4,11,5/15/2022,May,37.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61,6.12,
laoc,cda,52,c,4,12,5/15/2022,May,46.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.7,5.76,
laoc,cda,53,c,4,13,5/15/2022,May,40,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.2,7.27,
laoc,cda,54,c,4,14,5/15/2022,May,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61,6.26,
laoc,cda,55,c,4,15,5/15/2022,May,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,73,6.41,
laoc,cda,56,c,4,16,5/15/2022,May,39,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.7,6.13,
laoc,cda,58,c,5,1,5/15/2022,May,35.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.7,4.93,
laoc,cda,x,c,5,2,5/15/2022,May,35.1,2.5,,6/24/2022,June,42.3,3,8.61,10.004,0.860655738,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,59,c,5,3,5/15/2022,May,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44,4.62,
laoc,cda,60,c,5,4,5/15/2022,May,31.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.5,5.5,
laoc,cda,61,c,5,5,5/15/2022,May,35.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.5,4.92,
laoc,cda,62,c,5,6,5/15/2022,May,32.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.3,5.55,
laoc,cda,63,c,5,7,5/15/2022,May,34.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57,5,
laoc,cda,64,c,5,8,5/15/2022,May,31.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.5,5.5,
laoc,cda,65,c,5,9,5/15/2022,May,25.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,37.2,4.6,
laoc,cda,66,c,5,10,5/15/2022,May,35.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46,5.61,
laoc,cda,67,c,5,11,5/15/2022,May,29.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49,4.62,
laoc,cda,68,c,5,12,5/15/2022,May,34.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61,5.22,
laoc,cda,69,c,5,13,5/15/2022,May,32.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.2,6.36,
laoc,cda,70,c,5,14,5/15/2022,May,36.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.5,5.46,
laoc,cda,71,c,5,15,5/15/2022,May,26.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42,5.71,
laoc,cda,72,c,5,16,5/15/2022,May,29.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.5,5.66,
laoc,cda,73,c,6,1,5/15/2022,May,27.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,67.7,4.6,
laoc,cda,74,c,6,2,5/15/2022,May,21.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,41,4.61,
laoc,cda,75,c,6,3,5/15/2022,May,29.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50,4.44,
laoc,cda,76,c,6,4,5/15/2022,May,27.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.3,4.55,
laoc,cda,77,c,6,5,5/15/2022,May,27.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.5,4.52,
laoc,cda,78,c,6,6,5/15/2022,May,26.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.3,4.55,
laoc,cda,79,c,6,7,5/15/2022,May,27,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54,4.79,
laoc,cda,x,c,6,8,5/15/2022,May,32.3,3,,,,,,,,,,8/22/2022,Aug/Sept,43.4,4.26,10.194,11.103,0.918130235,-1.75,-0.73,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,80,c,6,9,5/15/2022,May,27.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,38.4,4.97,
laoc,cda,81,c,6,10,5/15/2022,May,31.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.4,4.67,
laoc,cda,82,c,6,11,5/15/2022,May,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,41,5.47,
laoc,cda,83,c,6,12,5/15/2022,May,23.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.3,3.99,
laoc,cda,84,c,6,13,5/15/2022,May,28.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39.5,4.51,
laoc,cda,85,c,6,14,5/15/2022,May,37.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44,5.13,
laoc,cda,86,c,6,15,5/15/2022,May,33.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,43.5,4.47,
laoc,cda,87,c,6,16,5/15/2022,May,26.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,38,4.47,
laoc,cda,88,c,7,1,5/15/2022,May,22.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56,6.3,
laoc,cda,89,c,7,2,5/15/2022,May,32.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,66.5,6.82,
laoc,cda,90,c,7,3,5/15/2022,May,29.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.6,7.08,
laoc,cda,91,c,7,4,5/15/2022,May,22.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.7,6.53,
laoc,cda,92,c,7,5,5/15/2022,May,37.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.8,7.32,
laoc,cda,93,c,7,6,5/15/2022,May,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.8,6.05,
laoc,cda,94,c,7,7,5/15/2022,May,26.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.2,5.84,
laoc,cda,95,c,7,8,5/15/2022,May,24.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,63.3,6.3,
laoc,cda,96,c,7,9,5/15/2022,May,25,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58.4,5.46,
laoc,cda,x,c,7,10,5/15/2022,May,32.1,3.5,,,,,,,,,,,,,,,,,,,,12/8/2022,December,52.8,5.35,13.448,10.895,1.234327673,-0.38,-0.3,,-0.19,,12/12/2022,December,x,x,
laoc,cda,x,c,7,11,5/15/2022,May,30.6,4,,6/24/2022,June,35.5,3.5,8.745,9.757,0.896279594,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,97,c,7,12,5/15/2022,May,36.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47,5.52,
laoc,cda,98,c,7,13,5/15/2022,May,34.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,34.9,5.74,
laoc,cda,x,c,7,14,5/15/2022,May,26,3,,6/24/2022,June,31,3.5,8.295,9.174,0.904185742,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,99,c,7,15,5/15/2022,May,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.5,6.36,
laoc,cda,x,c,7,16,5/15/2022,May,39.6,4,,6/24/2022,June,46.6,4,8.484,10.163,0.834792876,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,100,c,8,1,5/15/2022,May,31.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.5,6.76,
laoc,cda,101,c,8,2,5/15/2022,May,33.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.7,6.51,
laoc,cda,102,c,8,3,5/15/2022,May,33.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.8,6.27,
laoc,cda,103,c,8,4,5/15/2022,May,34,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.4,5.73,
laoc,cda,x,c,8,5,5/15/2022,May,47.2,4,,6/24/2022,June,56.5,4,9.323,12.27,0.759820701,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,104,c,8,6,5/15/2022,May,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,72.5,7.06,
laoc,cda,105,c,8,7,5/15/2022,May,29.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,63.4,5.98,
laoc,cda,106,c,8,8,5/15/2022,May,30.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,79,6.93,
laoc,cda,107,c,8,9,5/15/2022,May,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,79,7.22,
laoc,cda,108,c,8,10,5/15/2022,May,35,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,83.9,8.42,
laoc,cda,x,c,8,11,5/15/2022,May,30,2.5,,,,,,,,,,,,,,,,,,,,12/8/2022,December,80,6.36,15.042,16.61,0.905599037,-0.63,-0.42,,-0.46,,12/12/2022,December,x,x,
laoc,cda,109,c,8,12,5/15/2022,May,36,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68,6.39,
laoc,cda,110,c,8,13,5/15/2022,May,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,74.5,7.87,
laoc,cda,111,c,8,14,5/15/2022,May,48.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,73.5,7.61,
laoc,cda,112,c,8,15,5/15/2022,May,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,71.5,7.35,
laoc,cda,113,c,8,16,5/15/2022,May,30.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,76.8,8.84,
laoc,cda,x,c,9,1,5/15/2022,May,27.8,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,63.6,6.91,16.844,14.702,1.145694463,-1.3,-0.51,,-0.65,,12/12/2022,December,x,x,
laoc,cda,114,c,9,2,5/15/2022,May,19.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,38,6.93,
laoc,cda,115,c,9,3,5/15/2022,May,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58,5.81,
laoc,cda,116,c,9,4,5/15/2022,May,38.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,72.5,5.8,
laoc,cda,117,c,9,5,5/15/2022,May,38.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,67.5,6.5,
laoc,cda,118,c,9,6,5/15/2022,May,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.3,5.18,
laoc,cda,119,c,9,7,5/15/2022,May,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,60,6.35,
laoc,cda,120,c,9,8,5/15/2022,May,31.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52,5.3,
laoc,cda,121,c,9,9,5/15/2022,May,28.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,67,6.75,
laoc,cda,122,c,9,10,5/15/2022,May,34.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,63.6,6.08,
laoc,cda,123,c,9,11,5/15/2022,May,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.4,6.27,
laoc,cda,124,c,9,12,5/15/2022,May,30.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.7,5.37,
laoc,cda,x,c,9,13,5/15/2022,May,33,3,,,,,,,,,,8/22/2022,Aug/Sept,59,6.61,16.001,16.307,0.981235052,-1.65,-0.8,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,125,c,9,14,5/15/2022,May,37.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,60.2,7.11,
laoc,cda,126,c,9,15,5/15/2022,May,38.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61,8.01,
laoc,cda,127,c,9,16,5/15/2022,May,35.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.8,5.31,
laoc,cda,x,c,10,1,5/15/2022,May,32.6,3,,,,,,,,,,8/22/2022,Aug/Sept,45,6.1,11.509,12.257,0.938973648,-1.8,-0.79,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,128,c,10,2,5/15/2022,May,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.5,5.28,
laoc,cda,129,c,10,3,5/15/2022,May,43.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.5,5.64,
laoc,cda,130,c,10,4,5/15/2022,May,41,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.8,6.27,
laoc,cda,x,c,10,5,5/15/2022,May,44.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,131,c,10,6,5/15/2022,May,40.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.4,4.74,
laoc,cda,132,c,10,7,5/15/2022,May,41.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.2,4.74,
laoc,cda,133,c,10,8,5/15/2022,May,46.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58,5.56,
laoc,cda,134,c,10,9,5/15/2022,May,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.5,5.39,
laoc,cda,135,c,10,10,5/15/2022,May,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39.8,5.06,
laoc,cda,136,c,10,11,5/15/2022,May,46.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57,5.42,
laoc,cda,137,c,10,12,5/15/2022,May,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46,4.81,
laoc,cda,138,c,10,13,5/15/2022,May,36.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48,5.92,
laoc,cda,139,c,10,14,5/15/2022,May,39.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.6,5.22,
laoc,cda,140,c,10,15,5/15/2022,May,36.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.2,4.93,
laoc,cda,141,c,10,16,5/15/2022,May,39.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.1,5.61,
laoc,cda,142,c,11,1,5/15/2022,May,38.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.3,6.79,
laoc,cda,x,c,11,2,5/15/2022,May,35,3.5,,,,,,,,,,8/22/2022,Aug/Sept,56.7,5.83,13.075,15.723,0.831584303,-1.79,-1.1,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,143,c,11,3,5/15/2022,May,35.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,63.1,6.29,
laoc,cda,144,c,11,4,5/15/2022,May,34.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54,5.96,
laoc,cda,145,c,11,5,5/15/2022,May,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39,4.17,
laoc,cda,146,c,11,6,5/15/2022,May,32.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.3,5.77,
laoc,cda,147,c,11,7,5/15/2022,May,34.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.4,5.44,
laoc,cda,148,c,11,8,5/15/2022,May,25.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.8,5,
laoc,cda,149,c,11,9,5/15/2022,May,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,37,4.09,
laoc,cda,150,c,11,10,5/15/2022,May,38,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.1,4.39,
laoc,cda,151,c,11,11,5/15/2022,May,37.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.2,5.64,
laoc,cda,152,c,11,12,5/15/2022,May,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.6,4.16,
laoc,cda,153,c,11,13,5/15/2022,May,36.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.8,5.25,
laoc,cda,154,c,11,14,5/15/2022,May,31.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.7,4.87,
laoc,cda,155,c,11,15,5/15/2022,May,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.3,4.34,
laoc,cda,156,c,11,16,5/15/2022,May,35.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51,4.68,
laoc,cda,157,c,12,1,5/15/2022,May,38.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.5,5.06,
laoc,cda,158,c,12,2,5/15/2022,May,27.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.9,5.8,
laoc,cda,x,c,12,3,5/15/2022,May,23.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,159,c,12,4,5/15/2022,May,37.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49,5.24,
laoc,cda,160,c,12,5,5/15/2022,May,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.5,4.82,
laoc,cda,x,c,12,6,5/15/2022,May,39.5,3.5,,,,,,,,,,,,,,,,,,,,12/8/2022,December,64.5,5.97,12.683,12.717,0.997326413,-0.66,-0.46,,-0.43,,12/12/2022,December,x,x,
laoc,cda,161,c,12,7,5/15/2022,May,40.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.2,4.98,
laoc,cda,162,c,12,8,5/15/2022,May,38.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.4,6.38,
laoc,cda,163,c,12,9,5/15/2022,May,40.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.1,5.9,
laoc,cda,164,c,12,10,5/15/2022,May,38.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.7,4.65,
laoc,cda,165,c,12,11,5/15/2022,May,37.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.8,4.94,
laoc,cda,166,c,12,12,5/15/2022,May,39.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.3,4.97,
laoc,cda,167,c,12,13,5/15/2022,May,34.1,3,,6/24/2022,June,37.8,3.5,8.294,9.62,0.862162162,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39.5,4.02,
laoc,cda,168,c,12,14,5/15/2022,May,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.2,5.95,
laoc,cda,169,c,12,15,5/15/2022,May,43,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.5,5.06,
laoc,cda,170,c,12,16,5/15/2022,May,46.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.6,4.37,
laoc,cda,598,d,1,1,5/15/2022,May,33.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.5,5.61,
laoc,cda,x,d,1,2,5/15/2022,May,39.5,3.5,,,,,,,,,,8/28/2022,Aug/Sept,54,5.36,12.009,13.315,0.901915133,-1.29,-0.65,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,599,d,1,3,5/15/2022,May,35.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.3,4.81,
laoc,cda,600,d,1,4,5/15/2022,May,36.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.8,5.47,
